1712,The Green Mile Part 4: The Bad Death of Eduard Delacroix,Lee,Nancie,1.81
1811,Dreamland,Lee,Naoma,9
1734,Afterburn (Jax & Gia #1),Lee,Nelle,7.63
1872,The Bone Season (The Bone Season #1),Lee,Orene,1.35
1954,First to Kill (Nathan McBride #1),Lee,Pearl,2.48
1688,God Help the Child,Lee,Pershing,9.09
1814,True Grit,Lee,Retha,4.28
1865,Sick Puppy,Lee,Bessie,1.78
1933,Troublemaker: Surviving Hollywood and Scientology,Lee,Gilman,3.99
1903,South of the Border West of the Sun,Lee,Tisa,7.32
1762,204 Rosewood Lane (Cedar Cove #2),Lee,Gardner,1.47
1981,Embassytown,Lee,Twila,1
1844,Uncle Vanya,Lee,Javon,8.46
2010,My Soul to Steal (Soul Screamers #4),Lee,Wilfrid,2.72
1690,A Kiss in Time,Lee,Zollie,6.76
1946,The Man Who Was Thursday: A Nightmare,Lee Waters,Keion,8.31
1909,Thankless in Death (In Death #37),Lee Waters,Buren,4.15
1852,Lipstick Jungle,Lee Waters,Rodney,5.55
1785,Jar City (Inspector Erlendur #3),Leenknecht,Mathilda,3.01
1914,Jesus' Son,Leenknecht,Elvina,7.42
1777,The Faithful Spy (John Wells #1),Legge,Harl,3.31
1979,Open Season (Joe Pickett #1),Lehnert,Destin,6.57
1826,Systematic Theology: An Introduction to Biblical Doctrine,Lehnhoff,Machelle,5.95
1979,Hallucinations,Leimbach,Shanell,6.42
1922,Mistral's Kiss (Merry Gentry #5),Leino,Daulton,6.68
1841,Last Exit to Brooklyn,Leisher,Devonte,4.22
1864,Ride Steady (Chaos #3),Leitz,Trudy,4.58
1997,The Last Time They Met,Lekaj,Governor,4.37
1876,Dark Witch (The Cousins O'Dwyer Trilogy #1),Lemberg,Victorine,5.44
1886,Something About You (FBI/US Attorney #1),Leme,Tanisha,3.03
1938,Six's Legacy (Lorien Legacies: The Lost Files #1),Lempereur,Hayden,5.65
1971,Beatrice and Virgil,Lems,Daren,8.68
1847,Danny and the Dinosaur (An I Can Read Book),Lemuz,Jevon,8.65
1785,Burnt Offerings (Anita Blake Vampire Hunter #7),Lemuz,Budd,2.31
1785,Hatchet (Brian's Saga #1),Lemuz,Brogan,1.18
1899,The Life List,Lemuz,Thurston,7.13
1736,Microserfs,Lenngren,Alba,1.19
1987,Angus Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson #1),Lenngren,Romeo,2.79
1874,Emperor of Thorns (The Broken Empire #3),Leo,Mauro,9.1
1727,Say Goodbye (Quincy & Rainie #6),Leon Garcia,Arland,3.94
1693,The Time Machine/The Invisible Man,Leone,Dolly,5.23
1875,The True Confessions of Charlotte Doyle,Leong,Miya,3.32
1803,Don't Let Me Go,Leow,Jeanie,9.76
2003,Swan Song,Lepore,Gavyn,6.6
1816,Salvage the Bones,Lertpitaksinchai,Geraldine,9.45
1688,The Whistling Season,Lertpitaksinchai,Rome,4.31
1761,Fables Vol. 3: Storybook Love,Lertsirisumpan,Zechariah,3.66
1680,Enduring Love,Leschi,Infant,9.7
1929,The Shop on Blossom Street (Blossom Street #1),Lesenarova,Tatianna,6.78
1853,Stellaluna,Leskosky,Marianita,7.42
1949,Riptide,Leslie,Jemal,2.78
1826,Mao's Last Dancer,Leslie,Loretta,1.15
1737,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,Leslie,Christoper,6.66
1940,The Winter of Our Discontent,Leslie,Ressie,5.15
2021,Batman: Hush,Letcher,Norwood,1.13
1962,The Fires of Heaven (Wheel of Time #5),Letcher,Wilfredo,3.95
1801,The Prettiest One,Letseva,Collin,4.62
1829,Rose Madder,Lettiere,Wally,3.78
1752,The Whole Truth (A. Shaw #1),Leuillier,Jan,6.42
1722,The Far Side Gallery 3,Levchenko,Debera,3.35
1974,The Future of Us,Levchenko,Natalia,9.51
1990,The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh #1-4),Levchenko,Horatio,8.1
2006,Ethan Frome,Levianska,Brennen,3.43
1847,Rubicon: The Last Years of the Roman Republic,Levova,Kizzy,1.16
1986,The Defector (Gabriel Allon #9),Levova,Yareli,9.69
1656,The Heart Goes Last,Levy,Cuba,4.18
1980,Astonishing X-Men Volume 1: Gifted,Lewis,Mayme,6.51
1957,Blue Moon (Anita Blake Vampire Hunter #8),Lewis,Boyce,8.8
1817,Her Daughter's Dream (Marta's Legacy #2),Lewis,Orelia,8.89
1898,Career of Evil (Cormoran Strike #3),Lewis,Jacalyn,2.23
1795,Super Sad True Love Story,Lewis,Trae,6.34
1761,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,Li,Aryanna,5
1706,Bonk: The Curious Coupling of Science and Sex,Li,Leopold,2.04
1972,The Lost Stories (Ranger's Apprentice #11),Li,Pernell,2.01
1970,The Burning Room (Harry Bosch #19; Harry Bosch Universe #24),Li,Sean,2.7
1713,Birthmarked (Birthmarked #1),Li,Genie,6.47
1938,My Name Is Asher Lev,Li,Clare,8.05
1685,A Wedding in December,Li,Art,4.61
1862,Charlie Bone and the Invisible Boy (The Children of the Red King #3),Li,Zana,7.79
1732,No Time for Goodbye (No Time For Goodbye #1),Liang,Tea,2.46
1786,Evil at Heart (Archie Sheridan & Gretchen Lowell #3),Liasovska,Aggie,1.46
1821,Roll of Thunder Hear My Cry (Logans #4),Liauw A Fong,Adelard,4.41
2021,Goodnight Nobody,Liddle,Rollie,4.28
1962,The Constant Gardener,Liddle,Ebert,7.97
1829,The Doomsday Conspiracy,Lieffrig,Tolbert,3.05
1842,The Knowledge of the Holy,Liepina,Liana,2.41
1671,Oblivion,Liew,Tilden,8.69
1766,Lady Knight (Protector of the Small #4),Lifshitz,Pallie,9.12
1915,The Queen's Poisoner (Kingfountain #1),Liga,Theta,4.33
1805,What Is the What,Liggan,Blas,2.3
1871,The Book of Tomorrow,Liles,Venus,7.55
1719,The Dark Divine (The Dark Divine #1),Liles,Zane,3.4
1696,Incendiary,Liljekvist,Hasel,9.93
1755,Alice's Adventures in Wonderland,Liljekvist,Carolynn,2.87
2007,Batman: Year One,Liljekvist,Ibrahim,5.05
1869,Thirst No. 3: The Eternal Dawn (Thirst #3),Lill,Seldon,6.64
1821,Magician: Apprentice (The Riftwar Saga #1),Lillo Carrazon,Elle,5.08
1960,Addicted to You (Addicted #1),Lim,Lovell,3.87
1961,The Art of Amy Brown,Lim,Carlo,7.62
1960,Dexter in the Dark (Dexter #3),Lim,Haylee,3.32
1845,Truce (Neighbor from Hell #4),Lim,Dellie,1
1837,Reasonable Doubt: Volume 3 (Reasonable Doubt #3),Lim,Pamela,8.45
1841,The Deep End of the Ocean (Cappadora Family #1),Lim,Rosalinda,7.3
1927,Blue Mars (Mars Trilogy #3),Lim,Vashti,7.63
1871,The Crown of Embers (Fire and Thorns #2),Lim Hui,Sabra,2.93
1795,My Heart and Other Black Holes,Limmer,Quincy,7.42
1907,Equus,Limone,Kordell,9.36
1679,Tiger's Curse (The Tiger Saga #1),Limone,Hill,3.51
1782,The Guard (The Selection #2.5),Lin,Richmond,5.06
1732,King's Cage (Red Queen #3),Lin,Ronna,8.48
1734,Letter to a Christian Nation,Lin,Ermina,4.43
1826,One Hundred Names,Linares,Bernardo,4
1971,Sunset (Warriors: The New Prophecy #6),Linares,Marrion,9.81
1837,Maine,Linares,Ebb,9.44
1842,Forever (The Wolves of Mercy Falls #3),Lind,Bernadette,9.86
1757,Foundation and Empire (Foundation #2),Lindlar,Polk,4.78
1708,Ariel,Lindqvist,Reyes,7.85
2017,The Tale of Mrs. Tiggy-Winkle,Lindstrom,Loria,2.58
1985,White Gold Wielder (The Second Chronicles of Thomas Covenant #3),Linette,Ean,7.44
2010,Shopgirl,Linette,Adda,3.55
1909,Narrative of the Life of Frederick Douglass,Liniger,Kylan,8.27
1697,Maid-sama! Vol. 01 (Maid-sama! #1),Linina,Mitch,6.85
1914,The Complete Poems,Lioi,Esther,1.32
1826,Wither (The Chemical Garden #1),Lion,Marcello,1.48
1650,Tao of Pooh and Te of Piglet Boxed Set,Liong,Norita,5.22
1869,Waiting to Exhale (Waiting To Exhale #1),Liong,Xavier,8.07
1695,Enemy of God (The Warlord Chronicles #2),Lippe,Kurt,6.79
1849,Shakespeare's Sonnets,Lisicki,Dann,9.58
1906,The Silver Palate Cookbook,Lisiecka,Jordy,8.61
1722,The Mark (Left Behind #8),Lisiecka,Bradford,3.74
1973,The Waves,Lisjak,Kandace,9.73
1971,La vida del Lazarillo de Tormes,Lisjak,Everet,1.79
1734,The Dreaming Void,Lisjak,Tyrell,1.14
1727,A Gentleman in Moscow,Lister,Lish,4.7
1941,Don't Go,Lister,Luna,9.67
1994,The Duke and I (Bridgertons #1),Lister,Berry,5.11
1760,Chicken Soup for the Teenage Soul: 101 Stories of Life Love and Learning (Chicken Soup for the Soul),Litfin,Clayton,4.69
1825,Death in Venice,Little,Jeramy,5.97
1926,The Trial,Litvak,Cliffie,6.62
2012,There's a Wocket in My Pocket!,Litvinskaya,Ismael,2.8
1857,The Quiet Game,Liu,Keaton,2.36
1820,Faceless Killers (Kurt Wallander #1),Liu,Kraig,6.51
1936,The Real Mother Goose,Liu,Lillie,5.73
1804,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Liu,Makhi,4.15
1679,Lenobia's Vow (House of Night Novellas #2),Liu,Albert,1.76
1832,The Cruelest Month (Chief Inspector Armand Gamache #3),Liu,Martell,4.72
2003,River Secrets (The Books of Bayern #3),Liu,Pryor,9.57
1778,Fool Me Once,Liu,Davion,3.21
1837,Beautiful Burn (The Maddox Brothers #4),Liu,Roe,2.8
1798,The Last Sin Eater,Liu,Brooke,9.4
2011,The Couple Next Door,Liu,Eulah,9.14
1913,The Negotiator (O'Malley #1),Liu,Icy,5.9
1885,Finding Me: A Decade of Darkness a Life Reclaimed - A Memoir of the Cleveland Kidnappings,Liu,Tyreek,9.75
1719,The Misanthrope,Liu,Tyrique,4.98
1662,Can't Wait to Get to Heaven,Liu,Colonel,3.31
1756,Rat Queens Vol. 1: Sass & Sorcery,Livadaru,Ozzie,9.05
1832,Wife 22,Livadaru,Antoine,5.89
1859,King of Foxes (Conclave of Shadows #2),Livadaru,Fielding,4.81
1673,Financial Peace Revisited,Livingston,Monna,4.13
1971,It Ain't Me Babe (Hades Hangmen #1),Livingston,Senora,4.23
1752,Waiting for the Barbarians,Lizana,Lucero,2.24
1974,Veganomicon: The Ultimate Vegan Cookbook,Lizarazo,Clarice,5.2
1792,Hidden Riches,Liziero,Hjalmer,6.32
1917,Days of Blood & Starlight (Daughter of Smoke & Bone #2),Llaguno,Heather,9.3
1752,Flood Tide (Dirk Pitt #14),Llamas,Abie,3.66
1924,The Big Bad Wolf  (Alex Cross #9),Llamas,Major,6.19
1801,Curse of the Bane (The Last Apprentice / Wardstone Chronicles #2),Llamas,Gray,2.74
1784,Blindsighted (Grant County #1),Llamas,Tomasa,8.12
1762,Light on Snow,Llaver,Krystin,8.24
1816,Eon: Dragoneye Reborn (Eon #1),Llewellyn,Cheri,2.58
1782,Obsession,Lo Re,Cordella,4.65
1923,The Spy Who Came In from the Cold,Loaiza Esquivias,Ottilia,3.04
1735,The Acid House,Lock,Luigi,9.05
1814,Happy Ever After (Bride Quartet #4),Lock,Cynthia,4.8
1746,The Uglies Trilogy (Uglies #1-3),Lock,Arnetta,7.47
1986,Born at Midnight (Shadow Falls #1),Lodzki,Dennis,4.86
1658,The King in Yellow and Other Horror Stories,Logar,Lyda,9.14
1934,The Racketeer,Logar,Darryl,7.72
2010,Embroideries,Lojan Cruz,Gaylord,4.87
1796,Saint Maybe,Lojo,Retta,3.6
1730,Among the Enemy (Shadow Children #6),Lokhande,Shawanda,3.46
1998,Magician's Gambit (The Belgariad #3),Lombardi,Rhys,3.32
1895,Overruled (The Legal Briefs #1),Lombardino Petrocinio,Killian,4.87
1907,When the Lion Feeds (Courtney #1),Lombardino Petrocinio,Maximus,4.22
1824,The Hunger Games: Official Illustrated Movie Companion,Lombardino Petrocinio,Melodie,3.68
1970,Narcissus in Chains (Anita Blake Vampire Hunter #10),Lombardino Petrocinio,Esley,2.31
1836,The Keepsake (Rizzoli & Isles #7),Lombardino Petrocinio,Torie,5.55
1792,Purity,Lomena,Izaiah,6.76
1825,The Chamber,Loncaric,Webster,5.52
1685,The Nix,London,Benson,5.5
1846,The Walking Dead Vol. 03: Safety Behind Bars,Long,Alexandr,5.65
1890,Who Moved My Cheese?,Long,Domenica,2.08
1996,The First Rule (Elvis Cole #13; Joe Pike #2),Long,Tamekia,3.91
2009,Riding the Bullet,Longo,Lynn,5.84
1919,The Seat of the Soul,Loogen,Selah,1.55
1933,The Red Pyramid (Kane Chronicles #1),Loomis,Edla,6.75
1669,Emotional Intelligence: Why It Can Matter More Than IQ,Loosemore,Edwardo,1.42
1812,The Sportswriter,Lopes,Aydin,8.62
1851,Grave Secrets (Temperance Brennan #5),Lopes,Verda,2.76
1856,The Portrait of a Lady,Lopez,Camila,6.42
1848,Drowning Ruth,Lopez,Lincoln,9.24
1823,The Vision (Fallen Star #3),Lopez,Darren,9.32
1997,Disney's the Lion King,Lopez,Lugenia,7.21
1778,Beautiful Day,Lopez,Makala,1.14
1827,Nothing Lasts Forever,Lopez,Finnegan,2.88
1664,Pulse (Collide #2),Lopez,Dollye,6.2
1982,Blue Highways,Lopez,Harriet,1.19
1932,Cross My Heart (Cross My Heart #1),Lopez,Santina,8.67
1782,Dragon Haven (Rain Wild Chronicles #2),Lopez Alberca,Chace,1.65
1952,Making Money (Discworld #36; Moist Von Lipwig #2),Lopez Alberca,Jeannette,9.7
1695,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,Lopez Alberca,Isabella,3.82
1775,The Federalist Papers,Lopez Alcaraz,Normand,9.95
1721,You'll Grow Out of It,Lopez Camarero,Gasper,2.88
1911,Relentless (The Lost Fleet #5),Lopez Cervantes,Laurene,7.51
2010,Child 44 (Leo Demidov #1),Lopez Cervantes,Raphael,2.33
1929,Foundation (Foundation #1),Lopez Companys,Oda,9.66
1828,Final Jeopardy (Alexandra Cooper #1),Lopez Companys,Sister,1.39
1660,Child of the Prophecy (Sevenwaters #3),Lopez Diaz,Lavelle,8.35
1934,Eldest (The Inheritance Cycle #2),Lopez Diaz,Demian,9.38
1978,Beautiful Bastard (Beautiful Bastard #1),Lopez Diaz,Thurman,1.98
1758,Rosemary: The Hidden Kennedy Daughter,Lopez Herrera,Olof,7.13
1874,Stalingrad: The Fateful Siege 1942–1943,Lopez Illan,Jesse,6.12
2014,Kingdom Come,Lopez Illan,Darnell,8.5
2006,The Bar Code Tattoo (Bar Code #1),Lopez Illan,Carrol,4.23
1812,All Creatures Great and Small (All Creatures Great and Small #1-2),Lopez Lazaro,Leontine,3.12
1755,Frog and Toad Are Friends (Frog and Toad #1),Lopez Lazaro,Isadore,8.85
1806,An Acceptable Time (A Wrinkle in Time Quintet #5),Lopez Lopez,Cinnamon,5.37
1861,Treasure (Dirk Pitt #9),Lopez Lopez,Vallie,1.41
1836,The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,Lopez Pappalardo,Graham,1.74
1788,The Scarpetta Factor (Kay Scarpetta #17),Lopez Pappalardo,Marybeth,8.44
1992,Tao Te Ching,Lopez Pimentel,Albertine,7.07
1943,Fables Vol. 8: Wolves,Lopez Rueda,Hudson,6.06
1692,The New York Trilogy,Lopez Rueda,Isreal,5.05
2017,The Memoirs of Cleopatra,Lopez Terribile,Makaila,2.59
1974,Middlemarch,Lopez Velez,Aryana,9.51
1759,Snow,Lopina,Newton,4.66
1851,Night World No. 1 (Night World #1-3),Lopina,Estell,1.77
1915,I Hunt Killers (Jasper Dent #1),Lorca,Isabelle,5.92
1708,Heaven (Halo #3),Lord,Hubbard,1.38
1917,Searching for God Knows What,Lord,Wally,9.53
2007,The Illearth War (The Chronicles of Thomas Covenant the Unbeliever #2),Lorenzo Garrido,Hilary,6.56
1663,Mother Courage and Her Children,Lorenzo Garrido,Vonnie,7.9
1936,The Tiger's Wife,Lorenzo Jodar,Ali,7.66
1860,Transmetropolitan Vol. 5: Lonely City (Transmetropolitan #5),Lorher,Malia,8.14
1737,The Botany of Desire: A Plant's-Eye View of the World,Lorher,Metha,6.46
1970,Out Stealing Horses,Lorher,Darcy,4.5
1837,Rabbit Run (Rabbit Angstrom #1),Loriga,Barrett,6.12
1701,As a Man Thinketh,Losch,Aydin,8.41
1856,The North Water,Losciale,Rudolph,8.46
1973,Anne Frank's Tales from the Secret Annex,Losciale,Hali,4.32
1905,The Hat,Losey,Darcie,9.94
1915,Days with Frog and Toad (Frog and Toad #4),Losinski,Ingrid,4.29
1939,The Moosewood Cookbook: Recipes from Moosewood Restaurant Ithaca New York,Lottner,Deondre,9.71
1805,Angels in America,Lotz,Adrain,1.14
1944,Homo Faber,Louie Harper,Agustin,4.35
1805,Sahara (Dirk Pitt #11),Louie Harper,Luster,2.44
1896,Bleach Volume 15,Louis,Florence,6.15
1742,March: Book One (March #1),Lovin,Ernesto,1.46
1736,Unhinged (Splintered #2),Low,Stonewall,1.59
1969,Winter's Passage (Iron Fey #1.5),Loyola,Zachary,7.25
1839,Sweet Filthy Boy (Wild Seasons #1),Lozano,Esequiel,9.51
1963,Vanishing Girls,Lu,Madden,8.23
1771,Trouble Is My Business,Lu,Nyah,9.58
1890,Whiteout,Lu,Bertina,1.68
1667,Silent Spring,Lu,Ruie,2.04
1860,Dreamcatcher,Lu,Anatole,6.13
1767,The Measure of a Lady,Lu,Zigmund,7.98
1756,Ronia the Robber's Daughter,Lubiani,Yahir,7.65
1941,Charlie Bone and the Shadow (The Children of the Red King #7),Lubinsky,Kylene,1.52
1748,The Land of Painted Caves (Earth's Children #6),Luca,Fayette,1.79
1867,Defiance (Defiance #1),Luca,Ambrose,6.01
1967,I Like You: Hospitality Under the Influence,Lucak,Cyndi,9.09
1797,The Guernsey Literary and Potato Peel Pie Society,Lucas,Shirleen,3.03
1931,The Coincidence of Callie & Kayden (The Coincidence #1),Lucas,Jiles,8.32
1919,The Oath of the Vayuputras (Shiva Trilogy #3),Luccarelli,Pallie,9.44
1979,Y: The Last Man Vol. 2: Cycles (Y: The Last Man #2),Luccarelli,Pearlie,2.3
1739,The Kissing Hand,Lucero,Olive,9.1
1885,Thérèse Raquin,Lucero,Shardae,1.3
1814,Natchez Burning,Ludloff,Rayfield,2.36
1690,The Tibetan Book of Living and Dying,Ludloff,Ryker,6.28
1671,Shirley,Ludloff,Joel,7.35
1821,Pretty Little Liars (Pretty Little Liars #1),Ludvig,Darrick,8.44
1694,Diane Arbus: Monograph,Ludwig,Izabella,2.06
2005,The Other Daughter,Luebbe,Link,2.89
1695,Rump: The True Story of Rumpelstiltskin,Luef,Kip,2.32
1694,I Can Read With My Eyes Shut!,Luef,Mathias,8.72
1950,Cold Comfort Farm,Luft,Ason,9.96
1719,The Source of Magic (Xanth #2),Luikham,Herbert,5.37
1906,The Obituary Writer,Lujan,Corine,2.64
1710,A Course in Miracles,Lujinovic,Allisson,5.72
1680,The Long Way Home (Chief Inspector Armand Gamache #10),Lukac,Wright,9.69
1987,Into Thin Air: A Personal Account of the Mount Everest Disaster,Lukacs,Bena,6.75
1795,A Tale of Two Cities / Great Expectations,Lukacs,Johnny,6.12
1985,Hoot,Lukas,Keon,9.29
1652,The Agony and the Ecstasy,Lukomskaya,May,6.69
1917,The River Why,Lukowski,Jennette,1.82
1885,The Tenth Justice,Luksich,Zebulon,9.44
1889,The Virtue of Selfishness: A New Concept of Egoism,Lumpkin,Jeannine,1.09
2011,Kushiel's Scion (Imriel's Trilogy #1),Lumpkin,Chante,3.94
1976,Abraham Lincoln: Vampire Hunter,Lumpkin,Yolanda,1.14
1665,The Narrow Road to the Deep North,Lumsden,Jakob,6.94
1948,The Power of Intention: Learning to Co-create Your World Your Way,Luna,Machelle,1.36
1832,The Last Battle (Chronicles of Narnia #7),Lundquist,Davian,4.08
1934,The Nanny,Lundqvist,Kirsten,8.15
1816,Dark Guardian (Dark #9),Lundqvist,Ines,6.34
1740,Fairest (An Unfortunate Fairy Tale #2),Luque Moreno,Raymond,5.96
1792,Full Moon Rising (Riley Jenson Guardian #1),Luquin,Wilhelmine,3.78
1747,The Final Warning (Maximum Ride #4),Lushchina,Ceasar,2.22
1931,The Book of Lost Things,Lushkova,Justin,2.11
1721,Cinderella,Lusteg,Texanna,6.24
1931,The Outlaw Demon Wails (The Hollows #6),Lutgert,Merwin,6.51
1900,Prep,Lutring,Lonny,8.74
1761,In Watermelon Sugar,Lutrova,Abram,4.36
1677,Year of Wonders,Lutten,Doc,6.05
1664,Goodbye Columbus and Five Short Stories,Lutten,Augusta,5.63
1766,Letters to a Young Poet,Luttikhuis,Danyel,7.86
1945,The Emperor's Children,Luttikhuis,Reason,5.96
1680,Left Neglected,Lutzeier,Luvenia,6.53
1767,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,Luzarova,Brennan,8.9
1650,Steve Jobs,Luzina,Lorrayne,4.52
1823,The Snowman (Harry Hole #7),Lykina,Christop,8.43
1693,Harvest,Lyles,Wright,7.1
1684,Monument 14 (Monument 14 #1),Lyndina,Kazuko,1.83
2001,Still Life with Woodpecker,Lysa,Jazmin,5.48
1982,Slated (Slated #1),Lysak,Louise,3.43
1733,Catch Me If You Can: The True Story of a Real Fake,Lysak,Dashawn,3.25
1964,The Poisonwood Bible,Lysenko,Mozella,7.45
1933,Iron Man: Extremis,Lyte,Cruz,7.58
1693,Don't Look Back,Lyukshinova,Tomasa,8
1707,Y: The Last Man - The Deluxe Edition Book One,Lyukshinova,Ura,4.3
1699,The Collected Poems,Ma,Riley,3
1834,Warm Bodies (Warm Bodies #1),Ma,Alonso,4.86
1822,A Shade of Vampire (A Shade of Vampire #1),Ma,Sabastian,3.4
2002,The Complete Poems of Emily Dickinson,Maas,Ireland,4.64
1887,The Dark Half,Mabille,Madie,4.73
1951,The Omen Machine (Sword of Truth #12; Richard and Kahlan #1),Mabille,Arly,3.59
1761,Heart-Shaped Box,Maccloskey,Sarita,6.03
1778,The Last Precinct (Kay Scarpetta #11),Macfarlane,Jim,4.05
1889,The Thousand Orcs (Forgotten Realms: Hunter's Blades #1; Legend of Drizzt #14),Macgregor,Liberty,5.12
1908,The Last Dragonslayer (The Chronicles of Kazam #1),Macgregor,Abb,3.4
1982,The Magic (The Secret #3),Macgregor,Dwyane,6.52
1761,Fever (Breathless #2),Machado Santos,Ilah,9.49
2021,Winter in Madrid,Machaidze,Claudia,6.66
1715,The Drama of the Gifted Child: The Search for the True Self,Machalova,Arianna,6.17
1733,Batman & Robin: Batman Reborn,Macharova,Loda,3.43
1722,The Night Sister,Macharova,Icey,5.47
1972,Night Watch (Watch #1),Machovska,Kizzie,4.51
1682,A Million Miles in a Thousand Years: What I Learned While Editing My Life,Machovska,Francisca,9.54
1925,The Wolf and the Dove,Macia,Dominga,3.87
1828,2001: A Space Odyssey (Space Odyssey #1),Macia,Orson,2.4
1740,The Blood Mirror (Lightbringer #4),Macias Mendoza,Jessi,3.88
1861,The Turn of the Screw,Maciejewska,Aidan,6.85
2022,The Good Lord Bird,Maciocha,Macie,6.99
1884,Prodigal Son (Dean Koontz's Frankenstein #1),Mackenzie,Kacie,7.66
1992,The Black Lyon (Montgomery/Taggert #1),Mackenzie,Machelle,8.72
1963,Key of Light (Key Trilogy #1),Mackeviciute,Kenzie,1.57
1994,Terrier (Beka Cooper #1),Maclennan,Marcelina,5.13
1664,Put Me in the Zoo,Maclennan,Pranav,7.28
1989,Diamonds Are Forever (James Bond #4),Macleod,Levon,4.21
1728,Mrs. Kennedy and Me: An Intimate Memoir,Madcur,Berry,9.21
1724,Passing,Madden,Archibald,8.69
1674,Rule (Marked Men #1),Madelaire,Deon,1.72
1737,All the Bright Places,Madelaire,Jerrilyn,6.33
1795,Pinkalicious,Madenoglou,Jerold,5.71
1868,The Zombie Survival Guide: Complete Protection from the Living Dead,Madruga Osses,Edla,4.9
1748,I Am Half-Sick of Shadows (Flavia de Luce #4),Madzik,Myranda,4.08
1872,Pirate Latitudes,Maeda,Lassie,3.89
1989,The Unbearable Lightness of Being,Maeda,Hazel,7.14
1939,7th Heaven (Women's Murder Club #7),Maes,Corinna,8.33
1950,Chanakya's Chant,Maesfranckx,Jenni,9.63
1786,Undead and Unwed (Undead #1),Maetschke,Orvis,7.33
1951,Hell's Corner (Camel Club #5),Maetschke,Deron,9.32
1798,First King of Shannara (The Original Shannara Trilogy #0),Maffei,Gauge,8.24
2015,The Gathering,Magadan,Estell,4.86
1749,Mates Dates and Inflatable Bras (Mates Dates #1),Magagnoli,Sadye,7.9
1968,Contagious: Why Things Catch On,Magarino Lopez,Byrd,3.3
1933,Redwall (Redwall #1),Magarino Lopez,Jaylon,9.11
1790,The Undead Pool (The Hollows #12),Maggart,Adolf,9.04
1689,Ruby Red (Precious Stone Trilogy #1),Magi,Alice,6.67
1697,Private Berlin (Private #5),Magister,Lurline,2.59
1710,Moonlight Mile (Kenzie & Gennaro#6),Maglatyuk,Luca,6.23
1812,The Spirit Catches You and You Fall Down: A Hmong Child Her American Doctors and the Collision of Two Cultures,Maglio,Lesley,1.96
1736,Harry Potter Page to Screen: The Complete Filmmaking Journey,Magni,Martha,5.72
1730,The Pearl That Broke Its Shell,Magni,Joseluis,8.91
1962,This is Where I Leave You,Magusiak,Leonce,3.5
1744,Founders at Work: Stories of Startups' Early Days,Magusiak,Lisa,6.56
1691,Black Butler Vol. 2 (Black Butler #2),Maharaj,Alphons,4.33
2020,The Sandman: Endless Nights,Maharaj,Verlyn,4.28
1767,Big Rock,Maharwal,Benton,3.64
1894,Wicked (A Wicked Saga #1),Maharwal,Mireya,1.96
1902,Pandemonium (Delirium #2),Mahboob Khan,Avis,4.58
1933,Five Go to Smuggler's Top (Famous Five #4),Mahboob Khan,Emma,8.66
1712,How to Talk So Kids Will Listen & Listen So Kids Will Talk,Maheta,Brenda,1.37
2001,The Temporal Void,Mahler,Lillianna,3.09
1664,James Potter and the Hall of Elders' Crossing (James Potter #1),Mahler,Joey,3.63
1845,The Black Dagger Brotherhood: An Insider's Guide,Mahler,Duke,1.11
1882,Train Dreams,Mahler,Journey,3.71
1747,A Murder Is Announced (Miss Marple #5),Mahler,Ottilia,2.41
1701,Hold Tight,Maia,Nestor,8.3
1752,The Sky is Falling,Maia,Casie,9.3
1873,Captured (The Captive #1),Maia,Georgina,9
2003,Did You Ever Have a Family,Maillard,Edith,1.82
2022,Until I Die (Revenants #2),Maiolini,Devaughn,3.41
1836,Miecz przeznaczenia (Saga o Wiedźminie #2),Maiolini,Dorene,5.83
1679,Wherever You Go There You Are: Mindfulness Meditation in Everyday Life,Maisonnave,Ervin,7.78
1927,The Path of Daggers (Wheel of Time #8),Maisonnave,Enid,7.25
1872,Outer Dark,Majic,Magdalene,2.8
1977,Beautiful Boy: A Father's Journey Through His Son's Addiction,Majic,Albina,9.44
1979,Sandstorm (Sigma Force #1),Majstorovic,Theta,8.87
1850,By the Shores of Silver Lake  (Little House #5),Mak,Primus,8.02
1831,7: An Experimental Mutiny Against Excess,Makarova,Kristopher,6.35
1856,Prince Lestat (The Vampire Chronicles #11),Makarova,Leota,4.87
1992,Killing Pablo: The Hunt for the World's Greatest Outlaw,Makarova,Drury,1.61
1649,One Lavender Ribbon,Makarova,Randell,3.37
1690,Strega Nona,Makhorkina,Olive,8.22
1818,Three Junes,Makki,Rachel,5.87
1713,Monster,Makpoon,Madeleine,1.04
1787,Captivate (Need #2),Makpoon,Enrico,4.84
1779,Eight Hundred Grapes,Makrlikova,Candido,2.87
2009,The Prince of Mist (Niebla #1),Maksimchyk,Jasmyne,8.55
